Id,City,Locality,Total_Area,Price_per_SQFT,Price_in_Cr,Property_Type,BHK_Type,Baths,Balcony
12409,New Delhi,Sector 22 Dwarka,900,12220,1.1,Flat,2 BHK,3,Yes
12410,New Delhi,Sector 22 Dwarka,1500,10330,1.55,Flat,3 BHK,3,No
12411,New Delhi,Razapur Khurd,900,10550,0.95,Independent House,8 BHK,3,Yes
12412,New Delhi,Palam,495,6670,0.33,Flat,2 BHK,2,No
12413,New Delhi,Sector 12 Dwarka,1620,11110,1.8,Flat,3 BHK,3,Yes
12414,New Delhi,Kirti Nagar,1579,18680,2.95,Flat,3 BHK,3,Yes
12415,New Delhi,Kirti Nagar,1579,18370,2.9,Flat,3 BHK,3,No
12416,New Delhi,Uttam Nagar,1000,6000,0.6,Flat,3 BHK,3,Yes
12417,New Delhi,Sector 22 Dwarka,2200,13180,2.9,Flat,4 BHK,4,Yes
12418,New Delhi,Burari,855,2810,0.24,Flat,2 BHK,3,Yes
12419,New Delhi,Shahdara,895,2460,0.22,Flat,2 BHK,3,Yes
12420,New Delhi,Mayur Vihar Phase 1,1075,12300,1.32,Flat,3 BHK,3,Yes
12421,New Delhi,Vikaspuri,600,7500,0.45,Flat,1 BHK,2,No
12422,New Delhi,Mayur Vihar,1500,11330,1.7,Flat,3 BHK,3,Yes
12423,New Delhi,Sector 6 Dwarka,1700,12940,2.2,Flat,3 BHK,3,Yes
12424,New Delhi,Sector 25 Rohini,315,13330,0.42,Independent House,2 BHK,1,Yes
12425,New Delhi,Sector 16B Dwarka,1200,6830,0.82,Flat,3 BHK,3,No
12426,New Delhi,Bindapur,700,12860,0.9,Independent House,2 BHK,2,No
12427,New Delhi,Patparganj,1100,8910,0.98,Flat,3 BHK,3,Yes
12428,New Delhi,Shalimar Bagh,1250,12720,1.59,Flat,2 BHK,3,Yes
12429,New Delhi,Mehrauli,950,2740,0.26,Flat,2 BHK,3,No
12430,New Delhi,Sector 18 Dwarka,1600,9380,1.5,Flat,3 BHK,3,Yes
12431,New Delhi,Hari Nagar,1000,9500,0.95,Flat,3 BHK,3,Yes
12432,New Delhi,Kirti Nagar,1700,11760,2,Flat,3 BHK,3,Yes
12433,New Delhi,Khirki Extension,800,3750,0.3,Flat,2 BHK,3,No
12434,New Delhi,Budh Vihar,1050,7330,0.77,Flat,3 BHK,3,Yes
12435,New Delhi,Sector 15 Rohini,1500,12670,1.9,Flat,3 BHK,3,Yes
12436,New Delhi,Mayur Vihar Phase 3,1000,12500,1.25,Flat,2 BHK,3,No
12437,New Delhi,Sector 16B Dwarka,1000,5000,0.5,Flat,3 BHK,3,Yes
12438,New Delhi,Sector 12 Dwarka,1000,12000,1.2,Flat,2 BHK,3,Yes
12439,New Delhi,Sector 13 Dwarka,1800,8610,1.55,Flat,3 BHK,3,Yes
12440,New Delhi,Sector 14 Dwarka,580,12070,0.7,Flat,1 BHK,2,No
12441,New Delhi,Burari,630,4760,0.3,Flat,2 BHK,2,No
12442,New Delhi,Sector 18 Dwarka,1800,9720,1.75,Flat,3 BHK,3,Yes
12443,New Delhi,Mahavir Enclave,730,5070,0.37,Flat,2 BHK,2,No
12444,New Delhi,Kalkaji,1800,10830,1.95,Flat,3 BHK,3,Yes
12445,New Delhi,Sector 5 Dwarka,1000,16000,1.6,Flat,4 BHK,3,Yes
12446,New Delhi,Kalkaji,1350,12220,1.65,Flat,3 BHK,3,Yes
12447,New Delhi,Rajouri Garden,4500,20000,9,Independent House,6 BHK,5,Yes
12448,New Delhi,Razapur Khurd,650,4000,0.26,Flat,2 BHK,2,No
12449,New Delhi,Safdarjung Enclave,2430,76130,18.5,Villa,5 BHK,4,Yes
12450,New Delhi,Lado Sarai,650,6150,0.4,Flat,2 BHK,2,Yes
12451,New Delhi,Sector 19 Dwarka,1000,10800,1.08,Flat,3 BHK,3,No
12452,New Delhi,Dallupura,1050,8570,0.9,Flat,2 BHK,3,No
12453,New Delhi,Pitampura,2734,73150,20,Independent House,5 BHK,4,Yes
12454,New Delhi,Ajaib,1215,5430,0.66,Flat,3 BHK,3,Yes
12455,New Delhi,Mehrauli,1000,4550,0.46,Flat,3 BHK,3,No
12456,New Delhi,Sector 5 Dwarka,800,4750,0.38,Flat,2 BHK,4,Yes
12457,New Delhi,Sector 13 Rohini,645,17360,1.12,Flat,2 BHK,2,No
12458,New Delhi,Madhu Vihar,2500,1480,0.37,Flat,2 BHK,4,Yes
12459,New Delhi,New Friends Colony,12000,11250,13.5,Independent House,7 BHK,5,Yes
12460,New Delhi,Mehrauli,900,1720,0.15,Flat,1 BHK,3,Yes
12461,New Delhi,Kalyan Vihar,2000,17500,3.5,Villa,5 BHK,6,Yes
12462,New Delhi,Model Town,2403,8320,2,Flat,3 BHK,4,Yes
12463,New Delhi,Jamia Nagar,460,5430,0.25,Flat,2 BHK,2,No
12464,New Delhi,Greater Kailash,5760,18230,10.5,Independent House,10 BHK,5,Yes
12465,New Delhi,Shalimar Bagh,900,13330,1.2,Flat,2 BHK,3,No
12466,New Delhi,Mayur Vihar Phase 1,700,12860,0.9,Flat,2 BHK,2,Yes
12467,New Delhi,Punjabi Bagh,4000,20630,8.25,Independent House,5 BHK,1,Yes
12468,New Delhi,Jasola,1421,14070,2,Flat,3 BHK,3,Yes
12469,New Delhi,Greater Kailash,950,16320,1.55,Flat,2 BHK,3,Yes
12470,New Delhi,Laxmi Nagar,200,9500,0.19,Flat,1 BHK,1,No
12471,New Delhi,Greater Kailash I,7500,17330,13,Independent House,7 BHK,1,Yes
12472,New Delhi,Greater Kailash I,7500,17330,13,Independent House,7 BHK,2,Yes
12473,New Delhi,Burari,700,5430,0.38,Flat,2 BHK,2,Yes
12474,New Delhi,Neb Sarai,400,7750,0.31,Flat,2 BHK,2,Yes
12475,New Delhi,Razapur Khurd,486,6790,0.33,Independent House,2 BHK,2,Yes
12476,New Delhi,Wazirabad,5000,1500,0.75,Flat,3 BHK,5,Yes
12477,New Delhi,Sector 16 Rohini,280,25000,0.7,Villa,3 BHK,1,Yes
12478,New Delhi,Sector 28 Dwarka,425,7760,0.33,Flat,1 BHK,2,No
12479,New Delhi,Sector 28 Dwarka,425,7760,0.33,Flat,1 BHK,2,Yes
12480,New Delhi,Jasola,1200,15000,1.8,Flat,3 BHK,3,Yes
12481,New Delhi,Munirka,1800,44440,8,Independent House,10 BHK,3,Yes
12482,New Delhi,Mayur Vihar Phase 3,1350,13700,1.85,Flat,4 BHK,3,Yes
12483,New Delhi,Sukhdev Vihar,900,15000,1.35,Flat,3 BHK,3,No
12484,New Delhi,Razapur Khurd,513,5070,0.26,Flat,2 BHK,2,No
12485,New Delhi,Punjabi Bagh,5400,20370,11,Independent House,6 BHK,5,Yes
12486,New Delhi,Tilak Nagar,990,8590,0.85,Flat,3 BHK,3,No
12487,New Delhi,Sector 23 Dwarka,410,5240,0.21,Flat,1 BHK,2,Yes
12488,New Delhi,Paschim Vihar,500,7000,0.35,Flat,1 BHK,2,Yes
12489,New Delhi,Sector 28 Dwarka,891,8420,0.75,Flat,2 BHK,3,No
12490,New Delhi,Greater Kailash,1100,15450,1.7,Flat,2 BHK,3,Yes
12491,New Delhi,Bharthal,1600,3880,0.62,Flat,3 BHK,3,Yes
12492,New Delhi,Sector 12 Dwarka,300,66670,2,Villa,3 BHK,1,Yes
12493,New Delhi,Ashok Vihar,3485,15780,5.5,Flat,4 BHK,6,Yes
12494,New Delhi,Gulmohar Park,1500,20000,3,Flat,3.5 BHK,3,Yes
12495,New Delhi,Sector 23 Dwarka,900,4220,0.38,Flat,2 BHK,3,Yes
12496,New Delhi,Sainik Farm,2700,3520,0.95,Villa,10 BHK,4,Yes
12497,New Delhi,Sector 4 Rohini,1400,9290,1.3,Independent House,4 BHK,3,Yes
12498,New Delhi,Mayur Vihar Phase 3,950,9260,0.88,Flat,2 BHK,3,Yes
12499,New Delhi,Krishna Nagar,714,18210,1.3,Flat,3 BHK,2,No
12500,New Delhi,Sidhartha Nagar,1340,5970,0.8,Flat,3 BHK,3,Yes
12501,New Delhi,Gujranwala Town,2800,30360,8.5,Independent House,5 BHK,4,Yes
12502,New Delhi,Preet Vihar,1125,15110,1.7,Flat,3 BHK,3,Yes
12503,New Delhi,Sector 11 Rohini,5805,5600,3.25,Independent House,7 BHK,5,Yes
12504,New Delhi,Razapur Khurd,900,4110,0.37,Flat,3 BHK,3,Yes
12505,New Delhi,Mundka,670,3280,0.22,Flat,2 BHK,2,No
12506,New Delhi,Sewak Park,250,9200,0.23,Flat,1 BK,1,Yes
12507,New Delhi,Dakshinpuri,645,5430,0.35,Flat,2 BHK,2,No
12508,New Delhi,Sant Nagar,558,4480,0.25,Flat,2 BHK,2,No
12509,New Delhi,Sant Nagar,558,4480,0.25,Flat,2 BHK,2,Yes
12510,New Delhi,Shahabad Mohammadpur,685,8760,0.6,Independent House,3 BHK,2,Yes
12511,New Delhi,Dallupura,800,11250,0.9,Flat,2 BHK,5,No
12512,New Delhi,Sector 8 Rohini,1200,12920,1.55,Flat,3 BHK,3,No
12513,New Delhi,Sector 7 Rohini,1300,21150,2.75,Independent House,2 BHK,3,No
12514,New Delhi,Defence Colony,5000,28000,14,Independent House,9 BHK,5,Yes
12515,New Delhi,Chhattarpur,10500,19050,20,Villa,7 BHK,2,Yes
12516,New Delhi,Sarai Rohilla,500,10000,0.5,Flat,2 BHK,2,Yes
12517,New Delhi,Rohini Extension,1100,12910,1.42,Flat,3 BHK,3,No
12518,New Delhi,Sector 3 Rohini,772,16190,1.25,Flat,2 BHK,2,No
12519,New Delhi,Kondli,670,14180,0.95,Flat,2 BHK,2,No
12520,New Delhi,Baprola,450,3330,0.15,Flat,1 BHK,2,No
12521,New Delhi,Burari,500,8800,0.44,Villa,2 BHK,2,Yes
12522,New Delhi,Sector 16 Rohini,325,12310,0.4,Flat,1 BHK,1,No
12523,New Delhi,Rajouri Garden,4000,10630,4.25,Independent House,10 BHK,3,Yes
12524,New Delhi,Sector 7 Rohini,1000,10000,1,Flat,2 BHK,3,No
12525,New Delhi,Sri Niwaspuri,720,8330,0.6,Flat,2 BHK,2,No
12526,New Delhi,Baprola,720,3610,0.26,Villa,2 BHK,2,Yes
12527,New Delhi,Model Town,1250,6800,0.85,Flat,3 BHK,3,No
12528,New Delhi,Krishna Nagar,1250,9200,1.15,Villa,3 BHK,3,No
12529,New Delhi,Dashrath Puri,675,5920,0.4,Flat,2 BHK,2,No
12530,New Delhi,Malviya Nagar,450,5110,0.23,Flat,1.5 BHK,2,No
12531,New Delhi,Dera Mandi,810,4070,0.33,Flat,2 BHK,3,Yes
12532,New Delhi,Sewak Park,550,9090,0.5,Villa,1.5 BHK,2,No
12533,New Delhi,Sewak Park,445,11230,0.5,Villa,1.5 BHK,2,No
12534,New Delhi,Wazirabad,1250,4400,0.55,Flat,3 BHK,3,Yes
12535,New Delhi,Wazirabad,1250,4400,0.55,Flat,3 BHK,3,No
12536,New Delhi,Sector 16 Rohini,560,9110,0.51,Villa,2 BHK,2,No
12537,New Delhi,Mukherjee Nagar,2880,42530,12.25,Independent House,10 BHK,4,Yes
12538,New Delhi,Budh Vihar,1620,9880,1.6,Independent House,4 BHK,3,Yes
12539,New Delhi,Burari,356,12640,0.45,Independent House,2 BHK,1,Yes
12540,New Delhi,Sector 8 Rohini,280,35710,1,Independent House,1 BHK,1,No
12541,New Delhi,Khera Khurd,330,4240,0.14,Flat,1 BK,1,Yes
12542,New Delhi,Gokalpur,450,14440,0.65,Independent House,3 BHK,2,Yes
12543,New Delhi,Sector 24 Rohini,1017,11800,1.2,Independent House,3 BHK,3,No
12544,New Delhi,Mehrauli,750,2400,0.18,Flat,2 BHK,2,Yes
12545,New Delhi,Nangloi,450,8890,0.4,Independent House,2 BHK,2,Yes
12546,New Delhi,Jasola,210,4930,0.1,Flat,1 BHK,1,Yes
12547,New Delhi,Tilak Nagar,460,7610,0.35,Flat,1 BHK,2,No
12548,New Delhi,Shahdara,360,16670,0.6,Independent House,2 BHK,1,No
12549,New Delhi,Sewak Park,450,8780,0.4,Independent House,1 BHK,2,No
12550,New Delhi,Model Town,1600,2190,0.35,Independent House,4 BHK,3,Yes
12551,New Delhi,Safdarjung Enclave,1500,26670,4,Flat,3 BHK,3,No
12552,New Delhi,Sector 13 Rohini,1100,12730,1.4,Flat,2 BHK,3,Yes
12553,New Delhi,Jaitpur,450,3110,0.14,Flat,2 BHK,2,No
12554,New Delhi,Mayur Vihar Phase 3,344,6980,0.24,Flat,1 BHK,1,Yes
12555,New Delhi,Gazipur,1350,11110,1.5,Flat,3 BHK,3,Yes
12556,New Delhi,Mayur Vihar II,1150,10870,1.25,Flat,3 BHK,3,No
12557,New Delhi,Palam,550,9090,0.5,Flat,1 BHK,2,Yes
12558,New Delhi,Khirki Extension,600,5330,0.32,Flat,2 BHK,2,No
12559,New Delhi,Mahavir Enclave,1200,5420,0.65,Independent House,2 BHK,3,No
12560,New Delhi,Tri Nagar,1500,7670,1.15,Independent House,5 BHK,3,Yes
12561,New Delhi,Pitampura,1400,6290,0.88,Flat,3 BHK,3,No
12562,New Delhi,Sagar Pur,900,16670,1.5,Independent House,10 BHK,3,No
12563,New Delhi,Old Delhi,150,66670,1,Independent House,4 BHK,1,No
12564,New Delhi,Dwarka Mor,550,4360,0.24,Independent House,2 BHK,2,No
12565,New Delhi,Paschim Vihar,405,17280,0.7,Flat,1 BHK,2,Yes
12566,New Delhi,Nangli Sakrawati,260,1730,0.04,Independent House,1 BHK,1,No
12567,New Delhi,South Extension I,1400,10710,1.5,Independent House,4 BHK,3,No
12568,New Delhi,Krishna Nagar,450,19550,0.88,Independent House,4 BHK,2,Yes
12569,New Delhi,Alipur Village,450,4000,0.18,Independent House,2 BHK,2,Yes
12570,New Delhi,Ashok Vihar,2485,13080,3.25,Flat,4 BHK,4,Yes
12571,New Delhi,Mayur Vihar Phase 3,970,3610,0.35,Independent House,1 BHK,3,No
12572,New Delhi,Sector 3 Dwarka,800,8130,0.65,Flat,2 BHK,3,No
12573,New Delhi,Shahdara,3300,6360,2.1,Independent House,7 BHK,1,Yes
12574,New Delhi,Pitampura,1176,25510,3,Flat,2 BHK,3,Yes
12575,New Delhi,Patel Nagar,893,11200,1,Flat,2 BHK,3,No
12576,New Delhi,Mayur Vihar Phase 1,1000,15000,1.5,Flat,3 BHK,3,No
12577,New Delhi,Sant Nagar,1640,4270,0.7,Independent House,4 BHK,3,Yes
12578,New Delhi,Sonia Vihar,600,2830,0.17,Independent House,2 BHK,2,No
12579,New Delhi,Jasola,420,5000,0.21,Flat,2 BHK,2,No
12580,New Delhi,Hastsal,1350,4700,0.63,Independent House,3 BHK,3,No
12581,New Delhi,Tughlakabad,650,6150,0.4,Independent House,2 BHK,2,Yes
12582,New Delhi,Uttam Nagar,1100,7270,0.8,Independent House,3 BHK,3,No
12583,New Delhi,Burari,1530,3920,0.6,Independent House,4 BHK,3,Yes
12584,New Delhi,Vasant Kunj,2500,6000,1.5,Flat,6 BHK,4,Yes
12585,New Delhi,Uttam Nagar,250,14400,0.36,Independent House,4 BHK,1,Yes
12586,New Delhi,Adarsh Nagar,1100,12270,1.35,Flat,3 BHK,3,No
12587,New Delhi,Sarvodaya Enclave,700,6430,0.45,Flat,2 BHK,2,Yes
12588,New Delhi,Nangli Vihar,450,7550,0.34,Independent House,1 BK,2,No
12589,New Delhi,Dwarka Mor,534,9360,0.5,Independent House,3 BHK,2,Yes
12590,New Delhi,Delhi Cantonment,150,10000,0.15,Independent House,3 BHK,1,Yes
12591,New Delhi,Burari,500,2000,0.1,Flat,1 BHK,2,No
12592,New Delhi,Tri Nagar,1080,10650,1.15,Flat,3 BHK,3,Yes
12593,New Delhi,Palam,2000,15000,3,Independent House,3 BHK,2,Yes
12594,New Delhi,Tughlakabad,550,3540,0.19,Flat,2 BHK,2,No
12595,New Delhi,Paschim Vihar,1650,8480,1.4,Flat,3 BHK,3,Yes
12596,New Delhi,Panchsheel Park,2800,25890,7.25,Flat,4 BHK,4,Yes
12597,New Delhi,Hari Nagar,774,9040,0.7,Flat,2 BHK,2,Yes
12598,New Delhi,Patparganj,950,16420,1.56,Flat,2 BHK,3,Yes
12599,New Delhi,Vivek Vihar,1160,6900,0.8,Flat,3 BHK,3,Yes
12600,New Delhi,Khanpur,1400,3930,0.55,Independent House,4 BHK,3,No
12601,New Delhi,Model Town,800,15630,1.25,Independent House,3 BHK,3,Yes
12602,New Delhi,Jaitpur,445,3150,0.14,Flat,2 BHK,2,Yes
12603,New Delhi,Kashmere Gate,150,1000,0.02,Independent House,2 BHK,1,No
12604,New Delhi,Tri Nagar,1000,10500,1.05,Flat,2 BHK,3,No
12605,New Delhi,Mukherjee Nagar,2500,60000,15,Independent House,5 BHK,4,Yes
12606,New Delhi,Uttam Nagar,800,9380,0.75,Independent House,3 BHK,3,No
12607,New Delhi,Hari Nagar,1500,13330,2,Flat,3 BHK,3,No
12608,New Delhi,Jahangirpuri,700,5290,0.37,Flat,2 BHK,2,Yes
12609,New Delhi,Sector 9 Rohini,2000,6750,1.35,Flat,3 BHK,6,Yes
12610,New Delhi,Dwarka Mor,2250,4360,0.98,Independent House,5 BHK,4,Yes
12611,New Delhi,Mayur Vihar,1650,16360,2.7,Flat,3 BHK,3,Yes
12612,New Delhi,Sangam Vihar,810,7410,0.6,Independent House,3 BHK,3,Yes
12613,New Delhi,Sector 38 Rohini,1782,1960,0.35,Flat,3 BHK,3,Yes
12614,New Delhi,Sector 23B Dwarka,365,8770,0.32,Flat,1 BHK,1,No
12615,New Delhi,Sangam Vihar,360,9720,0.35,Independent House,2 BHK,1,No
12616,New Delhi,Pitampura,1000,9000,0.9,Flat,2 BHK,3,Yes
12617,New Delhi,Pitampura,810,11730,0.95,Flat,2 BHK,3,Yes
12618,New Delhi,Sector 25 Rohini,645,7750,0.5,Flat,1 BHK,2,Yes
12619,New Delhi,Vishnu Garden,1400,10710,1.5,Independent House,5 BHK,3,Yes
12620,New Delhi,Sant Nagar,3000,3670,1.1,Independent House,3 BHK,6,Yes
12621,New Delhi,Shahdara,900,22220,2,Independent House,2 BHK,3,Yes
12622,New Delhi,Shahdara,616,11360,0.7,Independent House,2 BHK,2,No
12623,New Delhi,Pandav Nagar,405,5180,0.21,Flat,1 BHK,2,No
12624,New Delhi,Hastsal,900,10000,0.9,Independent House,5 BHK,3,No
12625,New Delhi,Hastsal,606,9070,0.55,Independent House,4 BHK,2,No
12626,New Delhi,Jharoda Majra Burari,320,4380,0.14,Independent House,2 BHK,1,No
12627,New Delhi,GTB Nagar,1440,52080,7.5,Independent House,3 BHK,3,Yes
12628,New Delhi,Hari Nagar,1000,5700,0.57,Independent House,2 BHK,3,No
12629,New Delhi,Vasant Kunj,500,3800,0.19,Flat,1 BHK,2,No
12630,New Delhi,Dwarka Mor,540,4110,0.22,Independent House,2 BHK,2,Yes
12631,New Delhi,Anand Vihar,1000,7950,0.8,Flat,3 BHK,3,Yes
12632,New Delhi,Kirari Suleman Nagar,1800,2110,0.38,Independent House,5 BHK,3,Yes
12633,New Delhi,Dilshad Garden,630,8250,0.52,Flat,2 BHK,2,No
12634,New Delhi,Janakpuri,285,17540,0.5,Independent House,1 BK,1,Yes
12635,New Delhi,Tilak Nagar,2700,8150,2.2,Independent House,6 BHK,4,Yes
12636,New Delhi,Vasant Kunj,500,3100,0.16,Flat,1 BHK,2,No
12637,New Delhi,Budh Vihar,900,10000,0.9,Independent House,4 BHK,3,No
12638,New Delhi,Mundka,600,5830,0.35,Flat,2 BHK,2,No
12639,New Delhi,Holambi Kalan,198,8080,0.16,Independent House,2 BHK,1,No
12640,New Delhi,Sector 24 Rohini,1291,9290,1.2,Flat,3 BHK,3,No
12641,New Delhi,New Friends Colony,4000,62500,25,Independent House,9 BHK,6,Yes
12642,New Delhi,Mayur Vihar Phase 1,753,15940,1.2,Flat,2 BHK,2,No
12643,New Delhi,Vasant Kunj,1100,10910,1.2,Flat,2 BHK,3,No
12644,New Delhi,Sunlight Colony,603,10950,0.66,Flat,1 BHK,2,No
12645,New Delhi,Sidhartha Nagar,603,10950,0.66,Flat,1 BHK,2,No
12646,New Delhi,Sector 15 Rohini,480,7290,0.35,Flat,2 BHK,2,Yes
12647,New Delhi,Old Delhi,900,6670,0.6,Independent House,7 BHK,3,No
12648,New Delhi,Najafgarh,450,7780,0.35,Independent House,2 BHK,2,Yes
12649,New Delhi,Mubarakpur Dabas,450,3330,0.15,Independent House,2 BHK,2,No
12650,New Delhi,Burari,450,14440,0.65,Independent House,4 BHK,2,No
12651,New Delhi,Dabri,963,4360,0.42,Flat,3 BHK,3,Yes
12652,New Delhi,Sector 1 Dwarka,243,5760,0.14,Flat,1 BK,1,No
12653,New Delhi,Preet Vihar,450,5550,0.25,Flat,2 BHK,2,No
12654,New Delhi,Preet Vihar,450,3330,0.15,Flat,1 BHK,2,Yes
12655,New Delhi,Aya Nagar,1100,2910,0.32,Flat,1 BHK,3,No
12656,New Delhi,Mahavir Enclave,750,6000,0.45,Flat,2 BHK,2,Yes
12657,New Delhi,Budh Vihar,460,2390,0.11,Independent House,1 BHK,2,Yes
12658,New Delhi,Paharganj,300,8330,0.25,Independent House,1 BHK,1,No
12659,New Delhi,Janakpuri,1359,55920,7.6,Independent House,6 BHK,3,Yes
12660,New Delhi,Budh Vihar,450,14890,0.67,Independent House,4 BHK,2,No
12661,New Delhi,Dabri,450,13330,0.6,Independent House,2 BHK,2,No
12662,New Delhi,Greater Kailash,1033,9290,0.96,Flat,2 BHK,3,No
12663,New Delhi,Uttam Nagar,900,6670,0.6,Flat,3 BHK,3,No
12664,New Delhi,Jamia Nagar,360,5550,0.2,Flat,1 BHK,1,Yes
12665,New Delhi,Uttam Nagar,900,5000,0.45,Independent House,2 BHK,3,Yes
12666,New Delhi,Shakti Nagar,1500,25000,3.75,Flat,5 BHK,3,No
12667,New Delhi,Paschim Vihar,700,8570,0.6,Flat,2 BHK,2,No
12668,New Delhi,Ber Sarai,1200,16670,2,Flat,3 BHK,3,Yes
12669,New Delhi,Pitampura,1400,6430,0.9,Flat,3 BHK,3,Yes
12670,New Delhi,Nilothi,2160,3940,0.85,Independent House,8 BHK,4,Yes
12671,New Delhi,Shahdara,800,20000,1.6,Independent House,3 BHK,1,No
12672,New Delhi,West Sagarpur,680,7500,0.51,Independent House,3 BHK,2,No
12673,New Delhi,Sector 22 Rohini,950,3680,0.35,Independent House,4 BHK,3,Yes
12674,New Delhi,Dilshad Garden,1500,8670,1.3,Flat,5 BHK,3,No
12675,New Delhi,Molarband,337,8900,0.3,Independent House,2 BHK,1,Yes
12676,New Delhi,Shahdara,900,25550,2.3,Independent House,4 BHK,3,Yes
12677,New Delhi,Nangloi,250,10000,0.25,Independent House,1 BK,1,Yes
12678,New Delhi,Vasant Kunj,550,10910,0.6,Flat,1 BHK,2,Yes
12679,New Delhi,Sector 7 Dwarka,400,4500,0.18,Flat,1 BHK,2,No
12680,New Delhi,Dabri,675,6070,0.41,Flat,2 BHK,2,No
12681,New Delhi,Bindapur,2600,6150,1.6,Independent House,2 BHK,4,Yes
12682,New Delhi,Naraina,1000,12500,1.25,Flat,3 BHK,3,Yes
12683,New Delhi,Pooth Kalan,450,4330,0.19,Independent House,1 BK,2,No
12684,New Delhi,Vishnu Garden,891,13470,1.2,Independent House,3 BHK,3,Yes
12685,New Delhi,Dabri,950,5050,0.48,Flat,3 BHK,3,No
12686,New Delhi,Ganesh Nagar,2700,25930,7,Independent House,3 BHK,4,Yes
12687,New Delhi,Jaitpur,750,3600,0.27,Flat,3 BHK,2,No
12688,New Delhi,Karol Bagh,1500,10010,1.5,Flat,3 BHK,3,No
12689,New Delhi,Jasola,200,3650,0.07,Flat,1 BK,1,No
12690,New Delhi,Dilshad Garden,482,10120,0.49,Flat,2 BHK,2,No
12691,New Delhi,Shastri Nagar,230,1240,0.03,Independent House,8 BHK,1,Yes
12692,New Delhi,Khera Khurd,450,4000,0.18,Flat,1 BK,2,Yes
12693,New Delhi,Shahdara,2300,8700,2,Independent House,3 BHK,4,Yes
12694,New Delhi,Mandi,882,3740,0.33,Flat,2 BHK,3,Yes
12695,New Delhi,Mithapur,600,10830,0.65,Independent House,4 BHK,2,No
12696,New Delhi,Sector 14 Rohini,2045,1220,0.25,Independent House,10 BHK,4,Yes
12697,New Delhi,Bankner,1550,2710,0.42,Independent House,5 BHK,3,Yes
12698,New Delhi,Paschim Vihar,1200,14170,1.7,Flat,2 BHK,3,No
12699,New Delhi,Naraina,1125,32000,3.6,Independent House,10 BHK,3,No
12700,New Delhi,Mayur Vihar Phase 1,1450,24140,3.5,Flat,2 BHK,3,Yes
12701,New Delhi,Dilshad Garden,1500,12670,1.9,Flat,3 BHK,3,No
12702,New Delhi,Rampur,484,8680,0.42,Flat,2 BHK,2,No
12703,New Delhi,Rohini Sector 28,1200,2250,0.27,Flat,1 BHK,3,No
12704,New Delhi,Khanpur,765,4970,0.38,Flat,2 BHK,2,No
12705,New Delhi,Kondli,450,10000,0.45,Flat,1 BHK,2,Yes
12706,New Delhi,Mayur Vihar,500,14600,0.73,Flat,1 BHK,2,No
12707,New Delhi,Mandawali,500,10000,0.5,Independent House,2 BHK,2,No
12708,New Delhi,Laxmi Nagar,900,24440,2.2,Independent House,2 BHK,3,Yes
12709,New Delhi,Naraina,668,19460,1.3,Flat,2 BHK,2,Yes
12710,New Delhi,Mehrauli,495,3030,0.15,Flat,1 BHK,2,No
