Id,City,Locality,Total_Area,Price_per_SQFT,Price_in_Cr,Property_Type,BHK_Type,Baths,Balcony,City_Level_Annual_CAGR,Locality_Level_Annual_CAGR,CAGR_source,1yr_Forecast_PriceSQFT,2yr_Forecast_PriceSQFT,3yr_Forecast_PriceSQFT
4256,Bangalore,Koti Hosahalli,1100,5270,0.58,Flat,2 BHK,3,Yes,0.0944,N/A,city,5767.49,6311.94,6907.79
4257,Bangalore,Frazer Town,600,8000,0.48,Flat,1 BHK,2,No,0.0944,N/A,city,8755.2,9581.69,10486.2
4258,Bangalore,Lingarajapuram,760,11840,0.9,Independent House,3 BHK,2,No,0.0944,N/A,city,12957.7,14180.9,15519.58
4259,Bangalore,Shivaji Nagar,900,9440,0.85,Independent House,2 BHK,3,Yes,0.0944,N/A,city,10331.14,11306.4,12373.72
4260,Bangalore,Sivanchetti Gardens,2000,9500,1.9,Independent House,3 BHK,6,Yes,0.0944,N/A,city,10396.8,11378.26,12452.37
4261,Bangalore,Mallasandra,460,3800,0.17,Flat,1 BHK,2,No,0.0944,N/A,city,4158.72,4551.3,4980.95
4262,Bangalore,Yelachanayakanapura,1100,6820,0.75,Independent House,2 BHK,3,Yes,0.0944,N/A,city,7463.81,8168.39,8939.49
4263,Bangalore,Varanasi,960,9380,0.9,Independent House,2 BHK,3,No,0.0944,N/A,city,10265.47,11234.53,12295.07
4264,Bangalore,Akshayanagar,1756,5640,0.99,Flat,2 BHK,3,Yes,0.0944,N/A,city,6172.42,6755.09,7392.77
4265,Bangalore,Subramanyapura,1240,6930,0.86,Flat,3 BHK,3,No,0.0944,N/A,city,7584.19,8300.14,9083.67
4266,Bangalore,JP Nagar,1090,4860,0.53,Flat,2 BHK,3,Yes,0.0944,0.1121,locality,5404.81,6010.68,6684.48
4267,Bangalore,Bellandur,1229,6260,0.77,Flat,2 BHK,3,Yes,0.0944,N/A,city,6850.94,7497.67,8205.45
4268,Bangalore,Lingadheeranahalli,1850,6490,1.2,Flat,3 BHK,3,Yes,0.0944,N/A,city,7102.66,7773.15,8506.93
4269,Bangalore,Ramamurthy Nagar,2600,5770,1.5,Independent House,5+ BHK,4,Yes,0.0944,N/A,city,6314.69,6910.79,7563.17
4270,Bangalore,Hulimavu,1002,5990,0.6,Flat,3 BHK,3,Yes,0.0944,N/A,city,6555.46,7174.29,7851.54
4271,Bangalore,K Channasandra,1120,4640,0.52,Flat,3 BHK,3,No,0.0944,N/A,city,5078.02,5557.38,6082
4272,Bangalore,Kattigenahalli,5500,4360,2.4,Independent House,10 BHK,5,Yes,0.0944,N/A,city,4771.58,5222.02,5714.98
4273,Bangalore,Judicial Layout,2400,12500,3,Independent House,3 BHK,4,Yes,0.0944,N/A,city,13680,14971.39,16384.69
4274,Bangalore,Sunkadakatte,1800,4170,0.75,Flat,2 BHK,3,Yes,0.0944,N/A,city,4563.65,4994.46,5465.93
4275,Bangalore,Kempapura Agrahara,800,8130,0.65,Flat,2 BHK,5,Yes,0.0944,N/A,city,8897.47,9737.39,10656.6
4276,Bangalore,Kommasandra,1200,8330,1,Independent House,3 BHK,3,Yes,0.0944,N/A,city,9116.35,9976.94,10918.76
4277,Bangalore,R. T. Nagar,720,10420,0.75,Independent House,2 BHK,2,Yes,0.0944,N/A,city,11403.65,12480.15,13658.28
4278,Bangalore,Chamrajpet,950,12630,1.2,Flat,2 BHK,3,No,0.0944,N/A,city,13822.27,15127.09,16555.09
4279,Bangalore,Hosur Municipality,1342,5220,0.7,Villa,3 BHK,3,Yes,0.0944,N/A,city,5712.77,6252.05,6842.25
4280,Bangalore,Nagavara,1045,4880,0.51,Flat,2.5 BHK,3,Yes,0.0944,N/A,city,5340.67,5844.83,6396.58
4281,Bangalore,Kada Agrahara,1000,2900,0.29,Flat,2 BHK,3,No,0.0944,N/A,city,3173.76,3473.36,3801.25
4282,Bangalore,Lakshmipura,7200,152000,109.44,Independent House,1 BHK,4,Yes,0.0944,N/A,city,166348.8,182052.13,199237.85
4283,Bangalore,Sivanchetti Gardens,975,10260,1,Flat,2 BHK,3,No,0.0944,N/A,city,11228.54,12288.52,13448.55
4284,Bangalore,Banashankari,700,5000,0.35,Flat,1 BHK,2,No,0.0944,0.166,locality,5830,6797.78,7926.21
4285,Bangalore,Kamakshipalya,550,15450,0.85,Independent House,3 BHK,2,No,0.0944,N/A,city,16908.48,18504.64,20251.48
4286,Bangalore,Bommasandra,2700,4070,1.1,Independent House,5 BHK,4,Yes,0.0944,N/A,city,4454.21,4874.69,5334.86
4287,Bangalore,Vittasandra,1246,6580,0.82,Flat,2 BHK,3,No,0.0944,N/A,city,7201.15,7880.94,8624.9
4288,Bangalore,Mahadevapura,1080,4630,0.5,Flat,2 BHK,3,Yes,0.0944,N/A,city,5067.07,5545.4,6068.89
4289,Bangalore,Manganahalli,997,3510,0.35,Flat,2 BHK,3,Yes,0.0944,N/A,city,3841.34,4203.97,4600.82
4290,Bangalore,Basaveshwara Nagar,2400,17500,4.2,Independent House,8 BHK,4,Yes,0.0944,N/A,city,19152,20959.95,22938.57
4291,Bangalore,Yeshwanthpur,1650,15150,2.5,Independent House,1 BHK,3,Yes,0.0944,N/A,city,16580.16,18145.33,19858.25
4292,Bangalore,Baiyappanahalli,850,5290,0.45,Flat,2 BHK,3,Yes,0.0944,N/A,city,5789.38,6335.89,6934
4293,Bangalore,Gnana Bharathi,3300,7580,2.5,Independent House,4 BHK,1,Yes,0.0944,N/A,city,8295.55,9078.65,9935.68
4294,Bangalore,Banashankari,650,5380,0.35,Flat,1 BHK,2,No,0.0944,0.166,locality,6273.08,7314.41,8528.6
4295,Bangalore,Srirampuram,722,23550,1.7,Independent House,2 BHK,2,No,0.0944,N/A,city,25773.12,28206.1,30868.76
4296,Bangalore,Kartik Nagar,2500,7000,1.75,Independent House,5 BHK,4,Yes,0.0944,N/A,city,7660.8,8383.98,9175.43
4297,Bangalore,Subramanyapura,2500,11600,2.9,Independent House,4 BHK,4,Yes,0.0944,N/A,city,12695.04,13893.45,15204.99
4298,Bangalore,Mathikere,1200,6250,0.75,Flat,3 BHK,3,No,0.0944,N/A,city,6840,7485.7,8192.35
4299,Bangalore,Gangamuthanahalli,1800,1940,0.35,Independent House,3 BHK,3,Yes,0.0944,N/A,city,2123.14,2323.56,2542.9
4300,Bangalore,Jalahalli West,1100,6180,0.68,Flat,2 BHK,3,No,0.0944,N/A,city,6763.39,7401.86,8100.59
4301,Bangalore,Jayanagar,1500,33330,5,Villa,4 BHK,3,No,0.0944,N/A,city,36476.35,39919.72,43688.14
4302,Bangalore,Konanakunte,1000,4000,0.4,Flat,2 BHK,3,No,0.0944,N/A,city,4377.6,4790.85,5243.1
4303,Bangalore,Mallathahalli,900,4440,0.4,Flat,2 BHK,3,Yes,0.0944,N/A,city,4859.14,5317.84,5819.84
4304,Bangalore,Bannerughatta,1500,8670,1.3,Flat,3 BHK,3,Yes,0.0944,0.1231,locality,9737.28,10935.94,12282.15
4305,Bangalore,Shivaji Nagar,1020,9310,0.95,Flat,2 BHK,3,No,0.0944,N/A,city,10188.86,11150.69,12203.32
4306,Bangalore,Electronic City,1200,11500,1.38,Independent House,9 BHK,3,Yes,0.0944,0.0493,locality,12066.95,12661.85,13286.08
4307,Bangalore,JP Nagar,1300,5620,0.73,Flat,3 BHK,3,No,0.0944,0.1121,locality,6250,6950.63,7729.79
4308,Bangalore,Kengeri Hobli,12000,400000,480,Independent House,1 BHK,6,Yes,0.0944,N/A,city,437760,479084.54,524310.12
4309,Bangalore,Mallathahalli,770,4160,0.32,Flat,2 BHK,2,Yes,0.0944,N/A,city,4552.7,4982.48,5452.83
4310,Bangalore,Nelamangala,2400,12500,3,Independent House,4 BHK,4,Yes,0.0944,N/A,city,13680,14971.39,16384.69
4311,Bangalore,Nagavara,3602,8610,3.1,Independent House,4 BHK,5,Yes,0.0944,N/A,city,9422.78,10312.29,11285.78
4312,Bangalore,Anekal,2074,3860,0.8,Independent House,3 BHK,4,Yes,0.0944,N/A,city,4224.38,4623.17,5059.59
4313,Bangalore,Amrutahalli,1500,5330,0.8,Independent House,1 BHK,3,No,0.0944,N/A,city,5833.15,6383.8,6986.43
4314,Bangalore,R. T. Nagar,400,13250,0.53,Flat,1 BK,2,No,0.0944,N/A,city,14500.8,15869.68,17367.77
4315,Bangalore,R. T. Nagar,400,1320,0.05,Flat,1 BK,2,Yes,0.0944,N/A,city,1444.61,1580.98,1730.22
4316,Bangalore,NRI Layout,3000,4670,1.4,Independent House,3 BHK,6,Yes,0.0944,N/A,city,5110.85,5593.31,6121.32
4317,Bangalore,Malleswaram,1560,32050,5,Independent House,2 BHK,3,Yes,0.0944,N/A,city,35075.52,38386.65,42010.35
4318,Bangalore,Frazer Town,2500,6000,1.5,Independent House,6 BHK,4,Yes,0.0944,N/A,city,6566.4,7186.27,7864.65
4319,Bangalore,Jnana Ganga Nagar,1800,5610,1.01,Independent House,3 BHK,3,Yes,0.0944,N/A,city,6139.58,6719.16,7353.45
4320,Bangalore,Gunjur,560,3570,0.2,Flat,1 BHK,2,No,0.0944,N/A,city,3907.01,4275.83,4679.47
4321,Bangalore,Kodigehalli,900,11110,1,Independent House,2 BHK,3,Yes,0.0944,N/A,city,12158.78,13306.57,14562.71
4322,Bangalore,Cheemasandra,612,8990,0.55,Independent House,3 BHK,2,Yes,0.0944,N/A,city,9838.66,10767.43,11783.87
4323,Bangalore,Kamakshipalya,800,5000,0.4,Flat,2 BHK,6,Yes,0.0944,N/A,city,5472,5988.56,6553.88
4324,Bangalore,Bagalur,1200,15420,1.85,Independent House,4 BHK,3,Yes,0.0944,N/A,city,16875.65,18468.71,20212.16
4325,Bangalore,Sathnur Village,1200,15420,1.85,Independent House,4 BHK,3,No,0.0944,N/A,city,16875.65,18468.71,20212.16
4326,Bangalore,Thippasandra,1200,16670,2,Independent House,10.5 BHK,3,No,0.0944,N/A,city,18243.65,19965.85,21850.62
4327,Bangalore,Horamavu,800,9380,0.75,Independent House,1 BHK,6,Yes,0.0944,0.0565,locality,9909.97,10469.88,11061.43
4328,Bangalore,Doddaballapura,9600,3130,3,Independent House,10.5 BHK,2,Yes,0.0944,N/A,city,3425.47,3748.84,4102.73
4329,Bangalore,Ganigarahalli,1400,5710,0.8,Flat,2 BHK,3,No,0.0944,N/A,city,6249.02,6838.93,7484.53
4330,Bangalore,Kalena Agrahara,580,3450,0.2,Flat,1 BHK,2,Yes,0.0944,N/A,city,3775.68,4132.1,4522.17
4331,Bangalore,Thotada Guddadhalli Village,800,9380,0.75,Independent House,3 BHK,3,Yes,0.0944,N/A,city,10265.47,11234.53,12295.07
4332,Bangalore,Gnana Bharathi,600,2750,0.16,Flat,1 BHK,2,No,0.0944,N/A,city,3009.6,3293.71,3604.63
4333,Bangalore,Byagadadhenahalli,614,3580,0.22,Flat,2 BHK,2,Yes,0.0944,N/A,city,3917.95,4287.81,4692.58
4334,Bangalore,Vakil Garden City,1160,4740,0.55,Flat,2 BHK,3,No,0.0944,N/A,city,5187.46,5677.15,6213.07
4335,Bangalore,Choodasandra,617,7290,0.45,Flat,1 BHK,2,No,0.0944,N/A,city,7978.18,8731.32,9555.55
4336,Bangalore,Gunjur,475,3370,0.16,Flat,1 BHK,2,No,0.0944,N/A,city,3688.13,4036.29,4417.31
4337,Bangalore,Anjanapura Township,475,3370,0.16,Flat,1 BHK,2,No,0.0944,N/A,city,3688.13,4036.29,4417.31
4338,Bangalore,Gottigere,580,3450,0.2,Flat,1 BHK,2,No,0.0944,N/A,city,3775.68,4132.1,4522.17
4339,Bangalore,Belathur,1260,5160,0.65,Flat,3 BHK,3,No,0.0944,N/A,city,5647.1,6180.19,6763.6
4340,Bangalore,Ejipura,1165,5580,0.65,Flat,2 BHK,3,Yes,0.0944,N/A,city,6106.75,6683.23,7314.13
4341,Bangalore,Gopasandra,4200,6450,2.71,Villa,4 BHK,5,Yes,0.0944,N/A,city,7058.88,7725.24,8454.5
4342,Bangalore,Banaswadi,510,12740,0.65,Independent House,1 BK,2,Yes,0.0944,N/A,city,13942.66,15258.84,16699.28
4343,Bangalore,Ejipura,1162,5590,0.65,Flat,2 BHK,3,Yes,0.0944,N/A,city,6117.7,6695.21,7327.23
4344,Bangalore,Hoskote,1000,6800,0.68,Independent House,2 BHK,3,No,0.0944,N/A,city,7441.92,8144.44,8913.27
4345,Bangalore,Bangalore City Municipal Corporation Layout,400,4000,0.16,Flat,1 BHK,2,No,0.0944,N/A,city,4377.6,4790.85,5243.1
4346,Bangalore,Kalyan Nagar,1070,6500,0.7,Flat,2 BHK,3,No,0.0944,N/A,city,7113.6,7785.12,8520.04
4347,Bangalore,Sunkadakatte,1560,5000,0.78,Flat,2 BHK,3,No,0.0944,N/A,city,5472,5988.56,6553.88
4348,Bangalore,Neelasandra,900,6890,0.62,Flat,2 BHK,3,No,0.0944,N/A,city,7540.42,8252.23,9031.24
4349,Bangalore,Yemalur,8000,7500,6,Independent House,10 BHK,3,Yes,0.0944,N/A,city,8208,8982.84,9830.81
4350,Bangalore,Cox Town,269,2040,0.05,Independent House,1 BHK,1,Yes,0.0944,N/A,city,2232.58,2443.33,2673.98
4351,Bangalore,Dommasandra,2600,4420,1.15,Independent House,6 BHK,4,Yes,0.0944,N/A,city,4837.25,5293.88,5793.63
4352,Bangalore,Varthur,1200,4500,0.54,Villa,1 BK,3,Yes,0.0944,N/A,city,4924.8,5389.7,5898.49
4353,Bangalore,Guddadahalli,1800,4440,0.8,Independent House,3 BHK,3,Yes,0.0944,N/A,city,4859.14,5317.84,5819.84
4354,Bangalore,Kannuru,1660,6630,1.1,Independent House,3 BHK,3,Yes,0.0944,N/A,city,7255.87,7940.83,8690.44
4355,Bangalore,Reliaable Tranquil Layout,1205,5480,0.66,Flat,3 BHK,3,No,0.0944,N/A,city,5997.31,6563.46,7183.05
4356,Bangalore,Kolar,1200,13500,1.62,Independent House,2 BHK,3,Yes,0.0944,N/A,city,14774.4,16169.1,17695.47
4357,Bangalore,Hoodi,1200,13330,1.6,Independent House,5 BHK,3,No,0.0944,N/A,city,14588.35,15965.49,17472.63
4358,Bangalore,Bommanahalli,2000,4400,0.88,Independent House,4 BHK,4,Yes,0.0944,0.0539,locality,4637.16,4887.1,5150.52
4359,Bangalore,Anekal,2400,6250,1.5,Villa,4 BHK,4,Yes,0.0944,N/A,city,6840,7485.7,8192.35
4360,Bangalore,Kolar,1340,12090,1.62,Independent House,2 BHK,3,Yes,0.0944,N/A,city,13231.3,14480.33,15847.27
4361,Bangalore,Kothanur,3450,10140,3.5,Villa,4 BHK,4,Yes,0.0944,N/A,city,11097.22,12144.79,13291.26
4362,Bangalore,Bisuvanahalli,845,2960,0.25,Flat,2 BHK,3,No,0.0944,N/A,city,3239.42,3545.23,3879.89
4363,Bangalore,Magadi,1846,7850,1.45,Flat,3 BHK,3,Yes,0.0944,N/A,city,8591.04,9402.03,10289.59
4364,Bangalore,Basavanagudi,1410,16000,2.26,Independent House,2 BHK,3,Yes,0.0944,N/A,city,17510.4,19163.38,20972.4
4365,Bangalore,Kodihalli,1000,8500,0.85,Flat,2 BHK,3,Yes,0.0944,N/A,city,9302.4,10180.55,11141.59
4366,Bangalore,Kattigenahalli,1040,3650,0.38,Flat,2 BHK,3,No,0.0944,N/A,city,3994.56,4371.65,4784.33
4367,Bangalore,Krishnarajapura,715,8390,0.6,Independent House,1 BHK,2,Yes,0.0944,0.1435,locality,9593.96,10970.7,12544.99
4368,Bangalore,Vijayanagar,459,27230,1.25,Villa,4 BHK,2,No,0.0944,N/A,city,29800.51,32613.68,35692.41
4369,Bangalore,Kithaganur Colony,1800,3170,0.57,Independent House,4 BHK,3,Yes,0.0944,N/A,city,3469.25,3796.75,4155.16
4370,Bangalore,Hampapura,2064,6780,1.4,Flat,3 BHK,4,Yes,0.0944,N/A,city,7420.03,8120.48,8887.06
4371,Bangalore,Bagalakunte,4500,6220,2.8,Independent House,4 BHK,5,Yes,0.0944,N/A,city,6807.17,7449.76,8153.02
4372,Bangalore,Nelamangala,600,1250,0.08,Independent House,2 BHK,2,No,0.0944,N/A,city,1368,1497.14,1638.47
4373,Bangalore,BTM Layout,6000,4750,2.85,Independent House,10.5 BHK,6,Yes,0.0944,N/A,city,5198.4,5689.13,6226.18
4374,Bangalore,Mathikere,3600,4940,1.78,Independent House,4 BHK,6,Yes,0.0944,N/A,city,5406.34,5916.69,6475.23
4375,Bangalore,Chansandra,2600,5380,1.4,Independent House,3 BHK,4,Yes,0.0944,N/A,city,5887.87,6443.69,7051.97
4376,Bangalore,Padmanabhanagar,720,9720,0.7,Independent House,6 BHK,2,No,0.0944,N/A,city,10637.57,11641.75,12740.74
4377,Bangalore,Padmanabhanagar,720,9720,0.7,Villa,6 BHK,2,No,0.0944,N/A,city,10637.57,11641.75,12740.74
4378,Bangalore,Neelasandra,1040,4330,0.45,Independent House,1 BK,3,No,0.0944,N/A,city,4738.75,5186.09,5675.66
4379,Bangalore,Nandini Layout,744,8060,0.6,Independent House,9 BHK,2,Yes,0.0944,N/A,city,8820.86,9653.55,10564.85
4380,Bangalore,Kengeri Satellite Town,2550,5570,1.42,Independent House,4 BHK,4,Yes,0.0944,N/A,city,6095.81,6671.25,7301.02
4381,Bangalore,Singasandra,1050,4570,0.48,Flat,2 BHK,3,Yes,0.0944,N/A,city,5001.41,5473.54,5990.24
4382,Bangalore,Dommasandra,1170,3290,0.38,Flat,2 BHK,3,No,0.0944,N/A,city,3600.58,3940.47,4312.45
4383,Bangalore,Wilson Garden,2000,19250,3.85,Independent House,4 BHK,1,Yes,0.0944,N/A,city,21067.2,23055.94,25232.42
4384,Bangalore,Palace Guttahalli,4200,7140,3,Independent House,3 BHK,5,Yes,0.0944,N/A,city,7814.02,8551.66,9358.94
4385,Bangalore,Kadugodi,1075,3530,0.38,Flat,2 BHK,3,Yes,0.0944,N/A,city,3863.23,4227.92,4627.04
4386,Bangalore,Kaggadasapura,1140,3860,0.44,Flat,2 BHK,3,No,0.0944,N/A,city,4224.38,4623.17,5059.59
4387,Bangalore,Kyathsandra,600,7170,0.43,Independent House,1 BHK,2,No,0.0944,N/A,city,7846.85,8587.59,9398.26
4388,Bangalore,Lal Bahadur Shastri Nagar,1100,23640,2.6,Independent House,3 BHK,3,Yes,0.0944,N/A,city,25871.62,28313.9,30986.73
4389,Bangalore,Whitefield,1732,7500,1.3,Flat,3 BHK,3,Yes,0.0944,0.1239,locality,8429.25,9473.63,10647.42
4390,Bangalore,Electronic City,1376,6900,0.95,Flat,3 BHK,3,No,0.0944,0.0493,locality,7240.17,7597.11,7971.65
4391,Bangalore,Singasandra,1050,5710,0.6,Flat,2 BHK,3,No,0.0944,N/A,city,6249.02,6838.93,7484.53
4392,Bangalore,Whitefield,1085,5810,0.63,Flat,2 BHK,3,No,0.0944,0.1239,locality,6529.86,7338.91,8248.2
4393,Bangalore,Kartik Nagar,1157,4750,0.55,Flat,2 BHK,3,No,0.0944,N/A,city,5198.4,5689.13,6226.18
4394,Bangalore,Kengeri Hobli,3299,1200,0.4,Villa,2 BHK,6,Yes,0.0944,N/A,city,1313.28,1437.25,1572.93
4395,Bangalore,Electronic City,1200,3750,0.45,Flat,2 BHK,3,Yes,0.0944,0.0493,locality,3934.87,4128.86,4332.42
4396,Bangalore,Kaggadasapura,1075,4460,0.48,Flat,2 BHK,3,Yes,0.0944,N/A,city,4881.02,5341.79,5846.06
4397,Bangalore,Ulsoor,300,11670,0.35,Flat,1 BK,1,Yes,0.0944,N/A,city,12771.65,13977.29,15296.75
4398,Bangalore,Chikkabidarakallu,1800,4000,0.72,Independent House,6 BHK,3,Yes,0.0944,N/A,city,4377.6,4790.85,5243.1
4399,Bangalore,Koti Hosahalli,1000,3000,0.3,Flat,2 BHK,3,Yes,0.0944,N/A,city,3283.2,3593.13,3932.33
4400,Bangalore,Basavanapura,3680,3670,1.35,Independent House,7 BHK,5,Yes,0.0944,N/A,city,4016.45,4395.6,4810.55
4401,Bangalore,Sunkalpalya,1225,4730,0.58,Flat,3 BHK,3,No,0.0944,N/A,city,5176.51,5665.17,6199.97
4402,Bangalore,Belagumba,1989,6030,1.2,Independent House,5 BHK,3,Yes,0.0944,N/A,city,6599.23,7222.2,7903.98
4403,Bangalore,Yeshwanthpur,4600,4330,1.99,Independent House,6 BHK,5,Yes,0.0944,N/A,city,4738.75,5186.09,5675.66
4404,Bangalore,Hebbal Kempapura,2400,4580,1.1,Independent House,10.5 BHK,4,Yes,0.0944,N/A,city,5012.35,5485.52,6003.35
4405,Bangalore,RMV Extension Stage 2,1100,6000,0.66,Flat,2 BHK,3,No,0.0944,N/A,city,6566.4,7186.27,7864.65
4406,Bangalore,Horamavu,2400,6670,1.6,Independent House,1 BHK,4,Yes,0.0944,0.0565,locality,7046.86,7445,7865.64
4407,Bangalore,RT Nager,2600,12500,3.25,Independent House,4 BHK,4,Yes,0.0944,N/A,city,13680,14971.39,16384.69
4408,Bangalore,Koti Hosahalli,1400,5570,0.78,Flat,2 BHK,3,No,0.0944,N/A,city,6095.81,6671.25,7301.02
4409,Bangalore,Mahadevapura,1300,15380,2,Independent House,4 BHK,3,Yes,0.0944,N/A,city,16831.87,18420.8,20159.72
4410,Bangalore,Magadi,714,11900,0.85,Villa,4 BHK,2,No,0.0944,N/A,city,13023.36,14252.77,15598.23
4411,Bangalore,Kodihalli,1750,7430,1.3,Flat,3 BHK,3,Yes,0.0944,N/A,city,8131.39,8899,9739.06
4412,Bangalore,Wilson Garden,1065,7980,0.85,Flat,2 BHK,3,Yes,0.0944,N/A,city,8733.31,9557.74,10459.99
4413,Bangalore,Byandahalli,700,1710,0.12,Flat,2 BHK,2,No,0.0944,N/A,city,1871.42,2048.09,2241.43
4414,Bangalore,Sanjaynagar,1200,21670,2.6,Villa,4 BHK,3,No,0.0944,N/A,city,23715.65,25954.41,28404.5
4415,Bangalore,Tharalu,3785,8320,3.15,Villa,4 BHK,4,Yes,0.0944,N/A,city,9105.41,9964.96,10905.65
4416,Bangalore,Jigani,3500,2710,0.95,Villa,4 BHK,2,Yes,0.0944,N/A,city,2965.82,3245.8,3552.2
4417,Bangalore,Basavanagudi,1040,16500,1.72,Independent House,2 BHK,3,No,0.0944,N/A,city,18057.6,19762.24,21627.79
4418,Bangalore,Bannerughatta,550,4360,0.24,Villa,1 BK,2,No,0.0944,0.1231,locality,4896.72,5499.5,6176.49
4419,Bangalore,Abbigere,1200,5420,0.65,Independent House,3 BHK,3,No,0.0944,N/A,city,5931.65,6491.6,7104.4
4420,Bangalore,Electronic City Phase II,600,4170,0.25,Villa,1 BHK,2,Yes,0.0944,0.078,locality,4495.26,4845.89,5223.87
4421,Bangalore,Bilekahalli,918,7080,0.65,Flat,2 BHK,3,Yes,0.0944,N/A,city,7748.35,8479.8,9280.29
4422,Bangalore,Lingarajapuram,270,9630,0.26,Independent House,1 BHK,1,No,0.0944,N/A,city,10539.07,11533.96,12622.77
4423,Bangalore,Chikkalasandra,600,20830,1.25,Independent House,7 BHK,2,Yes,0.0944,N/A,city,22796.35,24948.33,27303.45
4424,Bangalore,Mattanahalli,1671,7180,1.2,Flat,3 BHK,3,Yes,0.0944,N/A,city,7857.79,8599.57,9411.37
4425,Bangalore,Agrahara,1200,11250,1.35,Independent House,10 BHK,3,Yes,0.0944,N/A,city,12312,13474.25,14746.22
4426,Bangalore,Krishnarajapura,1200,5170,0.62,Flat,2 BHK,3,No,0.0944,0.1435,locality,5911.9,6760.25,7730.35
4427,Bangalore,Banashankari,1000,15000,1.5,Independent House,4 BHK,3,Yes,0.0944,0.166,locality,17490,20393.34,23778.63
4428,Bangalore,Subramanyapura,1300,5770,0.75,Flat,3 BHK,3,Yes,0.0944,N/A,city,6314.69,6910.79,7563.17
4429,Bangalore,Hanumanthapura,1320,18940,2.5,Independent House,7 BHK,3,Yes,0.0944,N/A,city,20727.94,22684.65,24826.08
4430,Bangalore,Jeevanbheemanagar,5400,4630,2.5,Independent House,10 BHK,5,Yes,0.0944,N/A,city,5067.07,5545.4,6068.89
4431,Bangalore,Hoskote,1230,7720,0.95,Independent House,3 BHK,3,No,0.0944,N/A,city,8448.77,9246.33,10119.19
4432,Bangalore,Yelachanayakanapura,3000,4830,1.45,Independent House,4 BHK,4,Yes,0.0944,N/A,city,5285.95,5784.95,6331.04
4433,Bangalore,Kaggadasapura,1080,5280,0.57,Flat,2 BHK,3,Yes,0.0944,N/A,city,5778.43,6323.92,6920.89
4434,Bangalore,Chandapura,4900,2960,1.45,Independent House,8 BHK,5,Yes,0.0944,0.1735,locality,3473.56,4076.22,4783.45
4435,Bangalore,Gollarapalya,2000,2350,0.47,Independent House,1 BHK,4,Yes,0.0944,N/A,city,2571.84,2814.62,3080.32
4436,Bangalore,Vijayanagar,2000,4750,0.95,Independent House,1 BHK,3,Yes,0.0944,N/A,city,5198.4,5689.13,6226.18
4437,Bangalore,Laggere,14000,5710,7.99,Independent House,10 BHK,4,Yes,0.0944,N/A,city,6249.02,6838.93,7484.53
4438,Bangalore,Bannerughatta,1200,9170,1.1,Independent House,4 BHK,3,No,0.0944,0.1231,locality,10298.83,11566.61,12990.46
4439,Bangalore,HAL,1380,5070,0.7,Flat,3 BHK,3,No,0.0944,N/A,city,5548.61,6072.4,6645.63
4440,Bangalore,HAL,1400,5000,0.7,Flat,3 BHK,3,No,0.0944,N/A,city,5472,5988.56,6553.88
4441,Bangalore,Electronic City Phase II,35000,257000,899.5,Independent House,5+ BHK,2,Yes,0.0944,0.078,locality,277046,298655.59,321950.72
4442,Bangalore,Electronic City Phase II,1040,4810,0.5,Flat,2 BHK,3,Yes,0.0944,0.078,locality,5185.18,5589.62,6025.61
4443,Bangalore,Kothanur,1232,7300,0.9,Flat,2 BHK,3,No,0.0944,N/A,city,7989.12,8743.29,9568.66
4444,Bangalore,Kodihalli,1074,8570,0.92,Flat,2 BHK,3,Yes,0.0944,N/A,city,9379.01,10264.39,11233.34
4445,Bangalore,C V Raman Nagar,3320,15060,5,Independent House,7 BHK,6,Yes,0.0944,N/A,city,16481.66,18037.53,19740.28
4446,Bangalore,Budigere,2700,2520,0.68,Independent House,5 BHK,4,Yes,0.0944,N/A,city,2757.89,3018.23,3303.15
4447,Bangalore,Madivala,1350,18520,2.5,Independent House,7.5 BHK,3,No,0.0944,N/A,city,20268.29,22181.61,24275.56
4448,Bangalore,Hampapura,760,3550,0.27,Flat,2 BHK,2,Yes,0.0944,N/A,city,3885.12,4251.88,4653.25
4449,Bangalore,Hulimavu,15000,4000,6,Independent House,10 BHK,6,Yes,0.0944,N/A,city,4377.6,4790.85,5243.1
4450,Bangalore,Mathikere,1200,8330,1,Villa,4 BHK,3,Yes,0.0944,N/A,city,9116.35,9976.94,10918.76
4451,Bangalore,Singanayakanahalli,700,7860,0.55,Independent House,1 BHK,2,No,0.0944,N/A,city,8601.98,9414.01,10302.69
4452,Bangalore,Harapanahalli,1200,6040,0.72,Independent House,2 BHK,3,No,0.0944,N/A,city,6610.18,7234.18,7917.08
4453,Bangalore,Kadugondanahalli,750,7600,0.57,Independent House,5 BHK,2,Yes,0.0944,N/A,city,8317.44,9102.61,9961.89
4454,Bangalore,Kaval Bairasandra,5000,17000,8.5,Independent House,9 BHK,5,Yes,0.0944,N/A,city,18604.8,20361.09,22283.18
4455,Bangalore,Gollahalli,965,4660,0.45,Flat,2 BHK,3,Yes,0.0944,N/A,city,5099.9,5581.33,6108.21
4456,Bangalore,Seegehalli,735,3790,0.28,Flat,2 BHK,2,No,0.0944,N/A,city,4147.78,4539.33,4967.84
4457,Bangalore,Muneshwara Nagar,2225,16850,3.75,Independent House,3 BHK,4,Yes,0.0944,N/A,city,18440.64,20181.44,22086.56
